id,category,title,body,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,address,cityname,state,latitude_deg,longitude_deg,source,time
5668618062,housing/rent/apartment,Studio apartment 1708 Main Street,"This unit is located at 1708 Main Street, Lafayette, 47904, INMonthly rental rates range from $510 - $550We have studio - 1 beds units available for rent Apartment features include:-- Off-Street parking- Trash Removal Included- Water Included- Heat: Forced Air- Refrigerator- Range / Oven- A/c- Microwave","Parking,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",550.0,$550,Monthly,610,1708 Main St,Lafayette,IN,40.3613,-86.9005,RentLingo,2019-12-26 11:13:51
5668617644,housing/rent/apartment,Two BR 890 Ridgewood Drive,"This unit is located at 890 Ridgewood Drive, Plainfield, 46168, INMonthly rental rates range from $875We have 2 beds units available for rent Apartment features include:-- Laundry hookups- Water Included- Balcony, Deck, Patio- Storage- On-Site Laundry- Dishwasher- Refrigerator- A/c","Cable or Satellite,Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator,Storage",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",875.0,$875,Monthly,800,890 Ridgewood Dr,Plainfield,IN,39.7078,-86.3938,RentLingo,2019-12-26 11:13:23
5668617488,housing/rent/apartment,Three BR 9118 Pebble Creek Drive,"This unit is located at 9118 Pebble Creek Drive, Tampa, 33647, FLMonthly rental rates range from $1849We have 3 beds units available for rent Apartment features include:-- Refrigerator- Central A / C- Dishwasher- Hardwood flooring- Garbage Disposal- Balcony, Deck, Patio- Microwave- Overhead fans","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1849.0,"$1,849",Monthly,1907,9118 Pebble Creek Dr,Tampa,FL,28.0076,-82.4792,RentLingo,2019-12-26 11:13:12
5668617476,housing/rent/apartment,One BR 2270 Bell Ave,"This unit is located at 2270 Bell Ave, Des Moines, 50321, IAMonthly rental rates range from $999 - $1350We have one - two beds units available for rent Apartment features include:-- Heat Included- Balcony, Deck, Patio- Dishwasher- Storage- A/c- Fitness facilities- Internet Included- Controlled Access","Dishwasher,Elevator,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",999.0,$999,Monthly,700,2270 Bell Avenue,Des Moines,IA,41.5927,-93.6276,RentLingo,2019-12-26 11:13:12
5668617185,housing/rent/apartment,Four BR 13 Walnut Grove Way,"This unit is located at thirteen Walnut Grove Way, Irmo, 29063, SCMonthly rental rates range from $1449We have 4 beds units available for rent","Dishwasher,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1449.0,"$1,449",Monthly,1891,13 Walnut Grove Way,Irmo,SC,34.119,-81.1962,RentLingo,2019-12-26 11:12:55
5668616803,housing/rent/apartment,Studio apartment 6060 Tower Ct,"This unit is located at 6060 Tower Ct, Alexandria, 22304, VAMonthly rental rates range from $1294 - $1650We have studio - 2 beds units available for rent Apartment features include:-- Fitness facilities- On Bus Line- Refrigerator- Dishwasher- On-Site Laundry- Pool- In-Unit Laundry","Dishwasher,Pool,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1294.0,"$1,294",Monthly,735,6060 Tower Court,Alexandria,VA,38.7999,-77.1072,RentLingo,2019-12-26 11:12:30
5668616412,housing/rent/apartment,Studio apartment 639 N Pleasant View Rd,"This unit is located at 639 N Pleasant View Rd, Madison, 53562, WIMonthly rental rates range from $1070 - $1470We have studio - 2 beds units available for rent Apartment features include:-- Dishwasher- Controlled Access- Storage- Handicapped access- Den- Internet Included- Balcony, Deck, Patio- Fitness facilities","Cable or Satellite,Clubhouse,Dishwasher,Elevator,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1070.0,"$1,070",Monthly,612,639 N Pleasant View Road,Madison,WI,43.0724,-89.4003,RentLingo,2019-12-26 11:12:07
5668615397,housing/rent/apartment,Two BR 6998 Northeast Cherry Drive,"This unit is located at 6998 Northeast Cherry Drive, Hillsboro, 97124, ORMonthly rental rates range from $1515 - $2265We have two - three beds units available for rent Apartment features include:-- Fitness facilities- Air conditioner- Surface Parking- Sheltered parking- Storage- In-Unit Laundry- Balcony, Deck, Patio- Dishwasher","Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1515.0,"$1,515",Monthly,1128,6998 Northeast Cherry Dr,Hillsboro,OR,45.5223,-122.9416,RentLingo,2019-12-26 11:11:15
5668615382,housing/rent/apartment,One BR 10764 Se Sunnyside Road,"This unit is located at 10764 Se Sunnyside Road, Clackamas, 97015, ORMonthly rental rates range from $1294 - $2054We have one - four beds units available for rent Apartment features include:-- On Bus Line- Fitness facilities- Dishwasher- Balcony, Deck, Patio- Refrigerator- Sheltered parking- In-Unit Laundry- Water Included","Basketball,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,View",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1294.0,"$1,294",Monthly,863,10764 SE Sunnyside Rd,Clackamas,OR,45.4157,-122.5243,RentLingo,2019-12-26 11:11:14
5668615219,housing/rent/apartment,One BR 3151 Jennings Road,"This unit is located at 3151 Jennings Road, Independence, 64055, MOMonthly rental rates range from $670 - $780We have one - two beds units available for rent Apartment features include:-- Dishwasher- Balcony, Deck, Patio- Refrigerator- Air conditioned- Surface Parking- Pet Friendly Community- Pool","Dishwasher,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",670.0,$670,Monthly,572,3151 Jennings Rd,Independence,MO,39.0805,-94.3997,RentLingo,2019-12-26 11:11:00
5668615172,housing/rent/apartment,One BR 11540 Holiday Dr.,"This unit is located at 11540 Holiday Dr., Kansas City, 64134, MOMonthly rental rates range from $505 - $610We have one - two beds units available for rent Apartment features include:-- On-Site Laundry- Trash Removal Included- Garbage Disposal- Air conditioner- Balcony, Deck, Patio- Pool- Refrigerator- Dishwasher","Cable or Satellite,Dishwasher,Garbage Disposal,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",505.0,$505,Monthly,575,11540 Holiday Drive,Kansas City,MO,39.0744,-94.5521,RentLingo,2019-12-26 11:10:57
5668615085,housing/rent/apartment,One BR 808 Clubhouse Drive,"This unit is located at 808 Club house Drive, Westfield, 46074, INMonthly rental rates range from $767 - $1142We have one - three beds units available for rent Apartment features include:-- On-Site Laundry- Surface Parking- Sheltered parking- Dishwasher- Balcony, Deck, Patio- Storage- Fitness facilities- Air conditioner","Cable or Satellite,Clubhouse,Dishwasher,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",767.0,$767,Monthly,735,808 Clubhouse Dr,Westfield,IN,40.047,-86.1379,RentLingo,2019-12-26 11:10:51
5668615070,housing/rent/apartment,Studio apartment 1540 Handball Lane,"This unit is located at 1540 Handball Lane, Indianapolis, 46260, INMonthly rental rates range from $639 - $1164We have studio - 3 beds units available for rent Apartment features include:-- Dishwasher- On-Site Laundry- Air conditioner- Storage- In-Unit Laundry- Balcony, Deck, Patio- Furnished- Fitness facilities","Basketball,Clubhouse,Dishwasher,Patio/Deck,Playground,Pool,Refrigerator,Storage,Tennis",1.0,3.0,USD,No,Thumbnail,"Cats,Dogs",639.0,$639,Monthly,600,1540 Handball Ln,Indianapolis,IN,39.7953,-86.1387,RentLingo,2019-12-26 11:10:50
5668614500,housing/rent/apartment,One BR 10910 Independence Ln,"This unit is located at 10910 Independence Ln, Belleville, 48111, MIMonthly rental rates range from $803 - $909We have one - two beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Fitness facilities- In-Unit Laundry- Sheltered parking- Dishwasher- On-Site Laundry- Refrigerator- Controlled Access","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Tennis",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",803.0,$803,Monthly,850,10910 Independence Lane,Belleville,MI,42.1758,-83.4877,RentLingo,2019-12-26 11:10:10
5668614292,housing/rent/apartment,One BR 1440 1450 East 52nd Street,"This unit is located at 1440 1450 East 52nd Street, Chicago, 60637, ILMonthly rental rates range from $1213We have 1 beds units available for rent Apartment features include:-- Dishwasher- On-Site Laundry",Dishwasher,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1213.0,"$1,213",Monthly,630,1440 1450 East 52nd St,Chicago,IL,41.8625,-87.6825,RentLingo,2019-12-26 11:09:52
5668613914,housing/rent/apartment,One BR 12190 Waveland St,"This unit is located at 12190 Waveland St, Fairfax, 22033, VAMonthly rental rates range from $1627 - $2010We have one - two beds units available for rent Apartment features include:-- Fitness facilities- Sheltered parking- On Bus Line- Business facility",Parking,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1627.0,"$1,627",Monthly,741,12190 Waveland St,Fairfax,VA,38.8488,-77.3296,RentLingo,2019-12-26 11:09:24
5668613217,housing/rent/apartment,Studio apartment 200 Trotter Road,"This unit is located at 200 Trotter Road, Weymouth, 2190, MAMonthly rental rates range from $1802 - $2733We have studio - 3 beds units available for rent Apartment features include:-- Fitness facilities- On Bus Line- Balcony, Deck, Patio- Controlled Access- Storage- Sheltered parking- Dishwasher- A/c","Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gated,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1802.0,"$1,802",Monthly,522,200 Trotter Rd,Weymouth,MA,42.2081,-70.9524,RentLingo,2019-12-26 11:08:45
5668613060,housing/rent/apartment,Studio apartment 449 O'farrell Street,"This unit is located at 449 O'farrell Street, San Francisco, 94102, CAMonthly rental rates range from $2195We have studio units available for rent Apartment features include:-- Walk in Closets- Public Transportation- Living Room- Range / Oven- Refrigerator- Dishwasher- Hard wood floors- In-Unit Laundry","Dishwasher,Parking,Refrigerator",1.0,0.0,USD,No,Thumbnail,"Cats,Dogs",2195.0,"$2,195",Monthly,336,449 O'Farrell St,San Francisco,CA,37.7856,-122.4121,RentLingo,2019-12-26 11:08:37
5668612734,housing/rent/apartment,One BR 1617 E Main,"This unit is located at 1617 E Main, Puyallup, 98372, WAMonthly rental rates range from $1255 - $1564We have one - two beds units available for rent Apartment features include:-- Balcony, Deck, Patio- In-Unit Laundry- Fitness facilities- Controlled Access- Sheltered parking- Storage- Dishwasher- Surface Parking","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1255.0,"$1,255",Monthly,786,1617 E Main,Puyallup,WA,47.1607,-122.2906,RentLingo,2019-12-26 11:08:17
5668612247,housing/rent/apartment,Three BR 130 School Street,"This unit is located at 130 School Street, Schofield, 55476, WIMonthly rental rates range from $844We have 3 beds units available for rent Apartment features include:-- Refrigerator- Dishwasher","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",844.0,$844,Monthly,1623,130 School St,Schofield,WI,44.9056,-89.5715,RentLingo,2019-12-26 11:07:52
5668612067,housing/rent/apartment,One BR 5603 Cypress Creek Dr,"This unit is located at 5603 Cypress Creek Dr, Hyattsville, 20782, MDMonthly rental rates range from $1160 - $1736We have one - three beds units available for rent Apartment features include:-- Public Transportation- Dishwasher- A/c- Carpet- Pool- In-Unit Laundry- Fitness facilities- Refrigerator","Clubhouse,Dishwasher,Parking,Playground,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1160.0,"$1,160",Monthly,560,5603 Cypress Creek Drive,Hyattsville,MD,38.9633,-76.9375,RentLingo,2019-12-26 11:07:42
5668611637,housing/rent/apartment,One BR 2 Abbott Drive,"This unit is located at two Abbott Drive, Hampton, 23666, VAMonthly rental rates range from $1149 - $1780We have one - three beds units available for rent Apartment features include:-- On Bus Line- Refrigerator- Controlled Access- A/c- Dishwasher- Surface Parking- Fitness facilities- On-Site Laundry","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Gated,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1149.0,"$1,149",Monthly,768,2 Abbott Dr,Hampton,VA,37.0451,-76.3664,RentLingo,2019-12-26 11:07:16
5668611223,housing/rent/apartment,One BR 12016 Ne 16th Ave,"This unit is located at 12016 Ne 16th Ave, Miami, 33161, FLMonthly rental rates range from $1511 - $2304We have one - three beds units available for rent Apartment features include:-- Pool- Fitness facilities- A-c- Dishwasher- Walk in Closets- In-Unit Laundry- Refrigerator- Surface Parking","Clubhouse,Dishwasher,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1511.0,"$1,511",Monthly,733,12016 NE 16th Avenue,Miami,FL,25.7603,-80.3005,RentLingo,2019-12-26 11:06:42
5668611158,housing/rent/apartment,Studio apartment 2144 California St Nw,"This unit is located at 2144 California St Nw, Washington, 20008, DCMonthly rental rates range from $2135 - $2555We have studio - 1 beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Sheltered parking- Fitness facilities- In-Unit Laundry- A/c- Refrigerator- Dishwasher- Garbage Disposal","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2135.0,"$2,135",Monthly,426,2144 California St NW,Washington,DC,38.9118,-77.0132,RentLingo,2019-12-26 11:06:37
5668611108,housing/rent/apartment,One BR 1 Whittemore Avenue,"This unit is located at one Whittemore Avenue, Cambridge, 2140, MAMonthly rental rates range from $2727 - $5925We have one - four beds units available for rent Apartment features include:-- Dishwasher- Sheltered parking- Controlled Access- Handicapped access- Air conditioner- Balcony, Deck, Patio- Storage- Fitness facilities","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2727.0,"$2,727",Monthly,720,1 Whittemore Ave,Cambridge,MA,42.3739,-71.1155,RentLingo,2019-12-26 11:06:33
5668610947,housing/rent/apartment,Four BR 4732 Canipe Drive,"This unit is located at 4732 Canipe Drive, Charlotte, 28269, NCMonthly rental rates range from $1475We have 4 beds units available for rent Apartment features include:-- Refrigerator- Microwave- Overhead fans- Fireplace- Garage - Attached- Dishwasher- Hardwood flooring- Central A / C","Dishwasher,Fireplace,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1475.0,"$1,475",Monthly,1738,4732 Canipe Dr,Charlotte,NC,35.2016,-80.8124,RentLingo,2019-12-26 11:06:16
5668610854,housing/rent/apartment,Three BR 80 Mossy Oak Lane,"This unit is located at 80 Mossy Oak Lane, Dallas, 30157, GAMonthly rental rates range from $1325We have 3 beds units available for rent Apartment features include:-- Dishwasher- carpeting- electric range- Fireplace- Microwave- Balcony, Deck, Patio- Refrigerator","Dishwasher,Fireplace,Patio/Deck,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1325.0,"$1,325",Monthly,1820,80 Mossy Oak Ln,Dallas,GA,33.9217,-84.8634,RentLingo,2019-12-26 11:06:03
5668610651,housing/rent/apartment,Three BR 12220 Hunters Crossing Lane,"This unit is located at 12220 Hunters Crossing Lane, Burleson, 76028, TXMonthly rental rates range from $1399We have 3 beds units available for rent Apartment features include:-- Garage - Attached- Central A / C- Garbage Disposal- Hardwood flooring- Dishwasher- Balcony, Deck, Patio- Microwave- Overhead fans","Dishwasher,Garbage Disposal,Patio/Deck",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1399.0,"$1,399",Monthly,1385,12220 Hunters Crossing Ln,Burleson,TX,32.5285,-97.3119,RentLingo,2019-12-26 11:05:44
5668610597,housing/rent/apartment,Three BR 19910 Faye Oaks Drive,"This unit is located at 19910 Faye Oaks Drive, Humble, 77346, TXMonthly rental rates range from $1249We have 3 beds units available for rent Apartment features include:-- Garage - Attached- Dishwasher- Refrigerator- Fireplace- carpeting- Overhead fans- Central A / C- Garbage Disposal","Dishwasher,Fireplace,Garbage Disposal,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1249.0,"$1,249",Monthly,1202,19910 Faye Oaks Dr,Humble,TX,30.0021,-95.2555,RentLingo,2019-12-26 11:05:40
5668610587,housing/rent/apartment,Three BR 5907 Misty Meadow Street,"This unit is located at 5907 Misty Meadow Street, League City, 77573, TXMonthly rental rates range from $1499We have 3 beds units available for rent","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1499.0,"$1,499",Monthly,1064,5907 Misty Meadow St,League City,TX,29.5035,-95.0922,RentLingo,2019-12-26 11:05:39
5668610563,housing/rent/apartment,Three BR 6181 Water Lilly Drive,"This unit is located at 6181 Water Lilly Drive, Alpharetta, 30005, GAMonthly rental rates range from $2099We have 3 beds units available for rent Apartment features include:-- Fitness facilities- Refrigerator- Balcony, Deck, Patio- Sheltered parking- Dishwasher- Storage- Fireplace- Garbage Disposal","Dishwasher,Fireplace,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator,Storage",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",2099.0,"$2,099",Monthly,2629,6181 Water Lilly Dr,Alpharetta,GA,34.0718,-84.2525,RentLingo,2019-12-26 11:05:36
5668609368,housing/rent/apartment,One BR 2222 Settlers Way Boulevard,Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Units are well maintained as many are fully updated. Kitchens are currently being updated with stainless appliances and hardwood floors.,"Parking,Patio/Deck,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",922.0,$922,Monthly,543,2222 Settlers Way Blvd,Sugar Land,TX,29.5917,-95.5978,RentLingo,2019-12-26 11:04:25
5668640031,housing/rent/apartment,One BR 1555 Satellite Blvd,"This unit is located at 1555 Satellite Blvd, San Diego, 92154, CAMonthly rental rates range from $1385 - $1650We have one - two beds units available for rent",Cable or Satellite,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1385.0,"$1,385",Monthly,550,1555 Satellite Boulevard,San Diego,CA,32.7876,-117.1265,RentLingo,2019-12-26 11:39:17
5668636248,housing/rent/apartment,Three BR 561 Creekside Forest,"This unit is located at 561 Creekside Forest, New Braunfels, 78130, TXMonthly rental rates range from $1550We have 3 beds units available for rent",Parking,2.5,3.0,USD,No,Thumbnail,"Cats,Dogs",1550.0,"$1,550",Monthly,1430,561 Creekside Forest,New Braunfels,TX,29.7398,-98.1021,RentLingo,2019-12-26 11:34:56
5668635078,housing/rent/apartment,One BR 2 Johnny Mercer Blvd,"This unit is located at two Johnny Mercer Blvd, Savannah, 31410, GAMonthly rental rates range from $965 - $1265We have one - three beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",965.0,$965,Monthly,700,2 Johnny Mercer Boulevard,Savannah,GA,32.0245,-81.1067,RentLingo,2019-12-26 11:33:45
5668633888,housing/rent/apartment,Three BR 3603 SW Picasso Blvd,"This unit is located at 3603 SW Picasso Blvd, Bentonville, 72712, ARMonthly rental rates range from $1795We have 3 beds units available for rent","Fireplace,Patio/Deck,Wood Floors",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1795.0,"$1,795",Monthly,1800,3603 SW Picasso Boulevard,Bentonville,AR,36.3741,-94.2105,RentLingo,2019-12-26 11:32:21
5668631916,housing/rent/apartment,Two BR 1308 Clifton St NW Apartment 217,"This unit is located at 1308 Clifton St NW Apartment 217, Washington, 20009, DCMonthly rental rates range from $3495We have 2 beds units available for rent","Dishwasher,Elevator,Parking,Refrigerator",2.0,2.0,USD,No,Thumbnail,Dogs,3495.0,"$3,495",Monthly,1400,1308 Clifton St NW Apartment 217,Washington,DC,38.9118,-77.0132,RentLingo,2019-12-26 11:29:49
5668630426,housing/rent/apartment,One BR 508 West Ave,"This unit is located at 508 West Ave, Austin, 78701, TXMonthly rental rates range from $1805 - $2655We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1805.0,"$1,805",Monthly,860,508 West Avenue,Austin,TX,30.3054,-97.7497,RentLingo,2019-12-26 11:28:16
5668629788,housing/rent/apartment,One BR 1626 N Ellison Dr,"This unit is located at 1626 N Ellison Dr, San Antonio, 78251, TXMonthly rental rates range from $1055 - $1860We have one - three beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1055.0,"$1,055",Monthly,528,1626 N Ellison Drive,San Antonio,TX,29.4624,-98.5253,RentLingo,2019-12-26 11:27:27
5668627525,housing/rent/apartment,One BR 20202 Cresta Avenida,"This unit is located at 20202 Cresta Avenida, San Antonio, 78256, TXMonthly rental rates range from $955 - $1965We have one - three beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",955.0,$955,Monthly,655,20202 Cresta Avenida,San Antonio,TX,29.4624,-98.5253,RentLingo,2019-12-26 11:24:30
5668625264,housing/rent/apartment,One BR 1501 Maple Ave,"This unit is located at 1501 Maple Ave, Evanston, 60201, ILMonthly rental rates range from $1470 - $2075We have one - two beds units available for rent Apartment features include:-- On-Site Laundry- Fitness facilities- Refrigerator- Dishwasher- Furnished- Ac- On Bus Line- Sheltered parking","Cable or Satellite,Dishwasher,Parking,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1470.0,"$1,470",Monthly,675,1501 Maple Avenue,Evanston,IL,42.0454,-87.6964,RentLingo,2019-12-26 11:21:43
5668625193,housing/rent/apartment,One BR 1850 Mercer Parkway,"This unit is located at 1850 Mercer Parkway, Farmers Branch, 75234, TXMonthly rental rates range from $1279 - $2729We have one - four beds units available for rent Apartment features include:-- Pool- Trash Removal Included- Air conditioner- On-Site Laundry- Balcony, Deck, Patio- Refrigerator- Fitness facilities- Dishwasher","Cable or Satellite,Dishwasher,Elevator,Hot Tub,Internet Access,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1279.0,"$1,279",Monthly,719,1850 Mercer Parkway,Farmers Branch,TX,32.9239,-96.8765,RentLingo,2019-12-26 11:21:38
5668625082,housing/rent/apartment,One BR 24 N Butler St,"This unit is located at 24 N Butler St, Madison, 53703, WIMonthly rental rates range from $1375We have 1 beds units available for rent Apartment features include:-- On-Site Laundry- Heat Included- Storage- On Bus Line- Fitness facilities- Internet Included- Cable Included- Balcony, Deck, Patio","Cable or Satellite,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1375.0,"$1,375",Monthly,750,24 N Butler St,Madison,WI,43.0724,-89.4003,RentLingo,2019-12-26 11:21:32
5668624671,housing/rent/apartment,One BR 1100 Graham Drive,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.This unit is located at 1100 Graham Drive, Tomball, 77375, TXMonthly rental rates range from $829 - $1045We have one - two beds units available for rent Apartment features include:-- Fireplace- Laundry hookups- Controlled Access- On-Site Laundry- Balcony, Deck, Patio- Dishwasher- In-Unit Laundry- Refrigerator","Dishwasher,Fireplace,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",829.0,$829,Monthly,670,1100 Graham Dr,Tomball,TX,30.0796,-95.617,RentLingo,2019-12-26 11:20:58
5668624423,housing/rent/apartment,Four BR 2434 Sagemont Drive,"This unit is located at 2434 Sagemont Drive, Brandon, 33511, FLMonthly rental rates range from $1549We have 4 beds units available for rent Apartment features include:-- Refrigerator- Microwave- Central A / C- Balcony, Deck, Patio- Overhead fans- Garbage Disposal- Dishwasher- Garage - Attached","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1549.0,"$1,549",Monthly,1351,2434 Sagemont Dr,Brandon,FL,27.9275,-82.2984,RentLingo,2019-12-26 11:20:39
5668624385,housing/rent/apartment,Four BR 811 Kirkcaldy Way,"This unit is located at 811 Kirkcaldy Way, Valrico, 33594, FLMonthly rental rates range from $1499We have 4 beds units available for rent Apartment features include:-- Dishwasher- electric range- Garbage Disposal- carpeting- Balcony, Deck, Patio- Overhead fans- Central A / C- Refrigerator","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1499.0,"$1,499",Monthly,1425,811 Kirkcaldy Way,Valrico,FL,27.9165,-82.2486,RentLingo,2019-12-26 11:20:36
5668624238,housing/rent/apartment,Four BR 1987 Bertha Court,"This unit is located at 1987 Bertha Court, Hampton, 30228, GAMonthly rental rates range from $1425We have 4 beds units available for rent Apartment features include:-- Garage - Attached- Dishwasher- Fireplace- carpeting- Overhead fans- Refrigerator- Microwave","Dishwasher,Fireplace,Refrigerator",3.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1425.0,"$1,425",Monthly,1921,1987 Bertha CT,Hampton,GA,33.4015,-84.2813,RentLingo,2019-12-26 11:20:25
5668623981,housing/rent/apartment,One BR 24666 Katherine Court,"This unit is located at 24666 Katherine Court, Harrison Township, 48045, MIMonthly rental rates range from $790 - $865We have one - two beds units available for rent Apartment features include:-- A/c- On-Site Laundry- Pool- Refrigerator- Dishwasher- Fireplace- Storage- Balcony, Deck, Patio","Cable or Satellite,Dishwasher,Fireplace,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,Cats,790.0,$790,Monthly,800,24666 Katherine CT,Harrison Township,MI,42.6101,-82.836,RentLingo,2019-12-26 11:20:07
5668623937,housing/rent/apartment,One BR 200 S Linden Avenue,"This unit is located at 200 S Linden Avenue, Rialto, 92376, CAMonthly rental rates range from $1100 - $1230We have one - two beds units available for rent Apartment features include:-- Sheltered parking- Pool- Balcony, Deck, Patio- On-Site Laundry- Fitness facilities- Dishwasher- Ac","Dishwasher,Parking,Patio/Deck,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1100.0,"$1,100",Monthly,579,200 S Linden Ave,Rialto,CA,34.123,-117.3836,RentLingo,2019-12-26 11:20:04
5668623131,housing/rent/apartment,Two BR 4200 S Harbor Blvd,"This unit is located at 4200 S Harbor Blvd, Oxnard, 93035, CAMonthly rental rates range from $2098 - $2898We have two - three beds units available for rent Apartment features include:-- Garbage Disposal- Dishwasher- Fitness facilities- Sheltered parking- Refrigerator- On-Site Laundry- Storage- Fireplace","Clubhouse,Dishwasher,Elevator,Fireplace,Garbage Disposal,Gated,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",2098.0,"$2,098",Monthly,1058,4200 S Harbor Boulevard,Oxnard,CA,34.1873,-119.1738,RentLingo,2019-12-26 11:19:17
